"env_step","quad_marl_1751386510 - _step","quad_marl_1751386510 - _step__MIN","quad_marl_1751386510 - _step__MAX","quad_marl_1751386510 - returned_episode_lengths","quad_marl_1751386510 - returned_episode_lengths__MIN","quad_marl_1751386510 - returned_episode_lengths__MAX","quad_marl_1751386510 - returned_episode_returns","quad_marl_1751386510 - returned_episode_returns__MIN","quad_marl_1751386510 - returned_episode_returns__MAX","quad_marl_1751385259 - _step","quad_marl_1751385259 - _step__MIN","quad_marl_1751385259 - _step__MAX","quad_marl_1751385259 - returned_episode_lengths","quad_marl_1751385259 - returned_episode_lengths__MIN","quad_marl_1751385259 - returned_episode_lengths__MAX","quad_marl_1751385259 - returned_episode_returns","quad_marl_1751385259 - returned_episode_returns__MIN","quad_marl_1751385259 - returned_episode_returns__MAX","quad_marl_1751384008 - _step","quad_marl_1751384008 - _step__MIN","quad_marl_1751384008 - _step__MAX","quad_marl_1751384008 - returned_episode_lengths","quad_marl_1751384008 - returned_episode_lengths__MIN","quad_marl_1751384008 - returned_episode_lengths__MAX","quad_marl_1751384008 - returned_episode_returns","quad_marl_1751384008 - returned_episode_returns__MIN","quad_marl_1751384008 - returned_episode_returns__MAX","quad_marl_1751382761 - _step","quad_marl_1751382761 - _step__MIN","quad_marl_1751382761 - _step__MAX","quad_marl_1751382761 - returned_episode_lengths","quad_marl_1751382761 - returned_episode_lengths__MIN","quad_marl_1751382761 - returned_episode_lengths__MAX","quad_marl_1751382761 - returned_episode_returns","quad_marl_1751382761 - returned_episode_returns__MIN","quad_marl_1751382761 - returned_episode_returns__MAX","quad_marl_1751381509 - _step","quad_marl_1751381509 - _step__MIN","quad_marl_1751381509 - _step__MAX","quad_marl_1751381509 - returned_episode_lengths","quad_marl_1751381509 - returned_episode_lengths__MIN","quad_marl_1751381509 - returned_episode_lengths__MAX","quad_marl_1751381509 - returned_episode_returns","quad_marl_1751381509 - returned_episode_returns__MIN","quad_marl_1751381509 - returned_episode_returns__MAX","quad_marl_1751380263 - _step","quad_marl_1751380263 - _step__MIN","quad_marl_1751380263 - _step__MAX","quad_marl_1751380263 - returned_episode_lengths","quad_marl_1751380263 - returned_episode_lengths__MIN","quad_marl_1751380263 - returned_episode_lengths__MAX","quad_marl_1751380263 - returned_episode_returns","quad_marl_1751380263 - returned_episode_returns__MIN","quad_marl_1751380263 - returned_episode_returns__MAX","quad_marl_1751379011 - _step","quad_marl_1751379011 - _step__MIN","quad_marl_1751379011 - _step__MAX","quad_marl_1751379011 - returned_episode_lengths","quad_marl_1751379011 - returned_episode_lengths__MIN","quad_marl_1751379011 - returned_episode_lengths__MAX","quad_marl_1751379011 - returned_episode_returns","quad_marl_1751379011 - returned_episode_returns__MIN","quad_marl_1751379011 - returned_episode_returns__MAX","quad_marl_1751377760 - _step","quad_marl_1751377760 - _step__MIN","quad_marl_1751377760 - _step__MAX","quad_marl_1751377760 - returned_episode_lengths","quad_marl_1751377760 - returned_episode_lengths__MIN","quad_marl_1751377760 - returned_episode_lengths__MAX","quad_marl_1751377760 - returned_episode_returns","quad_marl_1751377760 - returned_episode_returns__MIN","quad_marl_1751377760 - returned_episode_returns__MAX","quad_marl_1751376509 - _step","quad_marl_1751376509 - _step__MIN","quad_marl_1751376509 - _step__MAX","quad_marl_1751376509 - returned_episode_lengths","quad_marl_1751376509 - returned_episode_lengths__MIN","quad_marl_1751376509 - returned_episode_lengths__MAX","quad_marl_1751376509 - returned_episode_returns","quad_marl_1751376509 - returned_episode_returns__MIN","quad_marl_1751376509 - returned_episode_returns__MAX","quad_marl_1751375258 - _step","quad_marl_1751375258 - _step__MIN","quad_marl_1751375258 - _step__MAX","quad_marl_1751375258 - returned_episode_lengths","quad_marl_1751375258 - returned_episode_lengths__MIN","quad_marl_1751375258 - returned_episode_lengths__MAX","quad_marl_1751375258 - returned_episode_returns","quad_marl_1751375258 - returned_episode_returns__MIN","quad_marl_1751375258 - returned_episode_returns__MAX"
"609746944","1163","1163","1163","2003.570556640625","2003.570556640625","2003.570556640625","2411.52392578125","2411.52392578125","2411.52392578125","1163","1163","1163","2013.8173828125","2013.8173828125","2013.8173828125","2429.79052734375","2429.79052734375","2429.79052734375","1163","1163","1163","1999.4326171875","1999.4326171875","1999.4326171875","2412.419921875","2412.419921875","2412.419921875","1163","1163","1163","2012.4381103515625","2012.4381103515625","2012.4381103515625","2390.890380859375","2390.890380859375","2390.890380859375","1163","1163","1163","2008.354248046875","2008.354248046875","2008.354248046875","2445.0224609375","2445.0224609375","2445.0224609375","1163","1163","1163","2016.014892578125","2016.014892578125","2016.014892578125","2423.2734375","2423.2734375","2423.2734375","1163","1163","1163","2013.419189453125","2013.419189453125","2013.419189453125","2405.287353515625","2405.287353515625","2405.287353515625","1163","1163","1163","2005.870849609375","2005.870849609375","2005.870849609375","2399.376708984375","2399.376708984375","2399.376708984375","1163","1163","1163","2008.909912109375","2008.909912109375","2008.909912109375","2412.99609375","2412.99609375","2412.99609375","1163","1163","1163","2011.4705810546875","2011.4705810546875","2011.4705810546875","2385.33544921875","2385.33544921875","2385.33544921875"
"610271232","1164","1164","1164","2003.574951171875","2003.574951171875","2003.574951171875","2411.19677734375","2411.19677734375","2411.19677734375","1164","1164","1164","2013.81787109375","2013.81787109375","2013.81787109375","2429.80712890625","2429.80712890625","2429.80712890625","1164","1164","1164","1999.113037109375","1999.113037109375","1999.113037109375","2413.13671875","2413.13671875","2413.13671875","1164","1164","1164","2012.824462890625","2012.824462890625","2012.824462890625","2391.32080078125","2391.32080078125","2391.32080078125","1164","1164","1164","2008.84765625","2008.84765625","2008.84765625","2446.62939453125","2446.62939453125","2446.62939453125","1164","1164","1164","2016.07470703125","2016.07470703125","2016.07470703125","2422.91943359375","2422.91943359375","2422.91943359375","1164","1164","1164","2013.426025390625","2013.426025390625","2013.426025390625","2404.9677734375","2404.9677734375","2404.9677734375","1164","1164","1164","2005.848388671875","2005.848388671875","2005.848388671875","2398.8955078125","2398.8955078125","2398.8955078125","1164","1164","1164","2008.44873046875","2008.44873046875","2008.44873046875","2412.36181640625","2412.36181640625","2412.36181640625","1164","1164","1164","2011.728271484375","2011.728271484375","2011.728271484375","2384.4169921875","2384.4169921875","2384.4169921875"
"610795520","1165","1165","1165","2003.205810546875","2003.205810546875","2003.205810546875","2410.3828125","2410.3828125","2410.3828125","1165","1165","1165","2013.676025390625","2013.676025390625","2013.676025390625","2429.701171875","2429.701171875","2429.701171875","1165","1165","1165","1999.109619140625","1999.109619140625","1999.109619140625","2414.06689453125","2414.06689453125","2414.06689453125","1165","1165","1165","2012.734130859375","2012.734130859375","2012.734130859375","2390.95556640625","2390.95556640625","2390.95556640625","1165","1165","1165","2008.1387939453125","2008.1387939453125","2008.1387939453125","2446.32763671875","2446.32763671875","2446.32763671875","1165","1165","1165","2015.787841796875","2015.787841796875","2015.787841796875","2422.468017578125","2422.468017578125","2422.468017578125","1165","1165","1165","2013.40185546875","2013.40185546875","2013.40185546875","2404.797119140625","2404.797119140625","2404.797119140625","1165","1165","1165","2005.8555908203125","2005.8555908203125","2005.8555908203125","2398.687255859375","2398.687255859375","2398.687255859375","1165","1165","1165","2008.1470947265625","2008.1470947265625","2008.1470947265625","2412.337646484375","2412.337646484375","2412.337646484375","1165","1165","1165","2011.19091796875","2011.19091796875","2011.19091796875","2382.396240234375","2382.396240234375","2382.396240234375"
"611319808","1166","1166","1166","2002.407470703125","2002.407470703125","2002.407470703125","2408.9560546875","2408.9560546875","2408.9560546875","1166","1166","1166","2013.830322265625","2013.830322265625","2013.830322265625","2429.92724609375","2429.92724609375","2429.92724609375","1166","1166","1166","1998.9227294921875","1998.9227294921875","1998.9227294921875","2414.2314453125","2414.2314453125","2414.2314453125","1166","1166","1166","2012.584716796875","2012.584716796875","2012.584716796875","2390.4521484375","2390.4521484375","2390.4521484375","1166","1166","1166","2007.8018798828125","2007.8018798828125","2007.8018798828125","2446.9091796875","2446.9091796875","2446.9091796875","1166","1166","1166","2015.7666015625","2015.7666015625","2015.7666015625","2422.43115234375","2422.43115234375","2422.43115234375","1166","1166","1166","2012.6773681640625","2012.6773681640625","2012.6773681640625","2403.886474609375","2403.886474609375","2403.886474609375","1166","1166","1166","2005.3946533203125","2005.3946533203125","2005.3946533203125","2397.79541015625","2397.79541015625","2397.79541015625","1166","1166","1166","2008.5443115234375","2008.5443115234375","2008.5443115234375","2413.372802734375","2413.372802734375","2413.372802734375","1166","1166","1166","2011.00537109375","2011.00537109375","2011.00537109375","2380.859130859375","2380.859130859375","2380.859130859375"
"611844096","1167","1167","1167","2001.6546630859375","2001.6546630859375","2001.6546630859375","2407.47412109375","2407.47412109375","2407.47412109375","1167","1167","1167","2013.8280029296875","2013.8280029296875","2013.8280029296875","2429.873046875","2429.873046875","2429.873046875","1167","1167","1167","1998.9130859375","1998.9130859375","1998.9130859375","2415.011962890625","2415.011962890625","2415.011962890625","1167","1167","1167","2012.048828125","2012.048828125","2012.048828125","2389.35693359375","2389.35693359375","2389.35693359375","1167","1167","1167","2007.370361328125","2007.370361328125","2007.370361328125","2447.054443359375","2447.054443359375","2447.054443359375","1167","1167","1167","2015.8369140625","2015.8369140625","2015.8369140625","2422.580810546875","2422.580810546875","2422.580810546875","1167","1167","1167","2012.399169921875","2012.399169921875","2012.399169921875","2403.17333984375","2403.17333984375","2403.17333984375","1167","1167","1167","2004.8280029296875","2004.8280029296875","2004.8280029296875","2396.53125","2396.53125","2396.53125","1167","1167","1167","2008.408935546875","2008.408935546875","2008.408935546875","2413.143798828125","2413.143798828125","2413.143798828125","1167","1167","1167","2010.8955078125","2010.8955078125","2010.8955078125","2379.555419921875","2379.555419921875","2379.555419921875"
"612368384","1168","1168","1168","2001.5322265625","2001.5322265625","2001.5322265625","2407.01220703125","2407.01220703125","2407.01220703125","1168","1168","1168","2014.094482421875","2014.094482421875","2014.094482421875","2430.259033203125","2430.259033203125","2430.259033203125","1168","1168","1168","1998.8651123046875","1998.8651123046875","1998.8651123046875","2415.75","2415.75","2415.75","1168","1168","1168","2011.899169921875","2011.899169921875","2011.899169921875","2388.83935546875","2388.83935546875","2388.83935546875","1168","1168","1168","2007.472412109375","2007.472412109375","2007.472412109375","2447.9892578125","2447.9892578125","2447.9892578125","1168","1168","1168","2016.183349609375","2016.183349609375","2016.183349609375","2422.984375","2422.984375","2422.984375","1168","1168","1168","2012.45458984375","2012.45458984375","2012.45458984375","2402.84375","2402.84375","2402.84375","1168","1168","1168","2004.584716796875","2004.584716796875","2004.584716796875","2396.12255859375","2396.12255859375","2396.12255859375","1168","1168","1168","2007.860107421875","2007.860107421875","2007.860107421875","2412.24169921875","2412.24169921875","2412.24169921875","1168","1168","1168","2010.482421875","2010.482421875","2010.482421875","2377.9306640625","2377.9306640625","2377.9306640625"
"612892672","1169","1169","1169","2001.712646484375","2001.712646484375","2001.712646484375","2407.1435546875","2407.1435546875","2407.1435546875","1169","1169","1169","2014.1416015625","2014.1416015625","2014.1416015625","2430.46875","2430.46875","2430.46875","1169","1169","1169","1999.07275390625","1999.07275390625","1999.07275390625","2416.62158203125","2416.62158203125","2416.62158203125","1169","1169","1169","2012.3079833984375","2012.3079833984375","2012.3079833984375","2388.94873046875","2388.94873046875","2388.94873046875","1169","1169","1169","2007.7769775390625","2007.7769775390625","2007.7769775390625","2449.45458984375","2449.45458984375","2449.45458984375","1169","1169","1169","2016.804931640625","2016.804931640625","2016.804931640625","2424.0703125","2424.0703125","2424.0703125","1169","1169","1169","2012.175537109375","2012.175537109375","2012.175537109375","2402.274658203125","2402.274658203125","2402.274658203125","1169","1169","1169","2004.4072265625","2004.4072265625","2004.4072265625","2396.010498046875","2396.010498046875","2396.010498046875","1169","1169","1169","2007.9578857421875","2007.9578857421875","2007.9578857421875","2412.275146484375","2412.275146484375","2412.275146484375","1169","1169","1169","2010.09375","2010.09375","2010.09375","2376.0771484375","2376.0771484375","2376.0771484375"
"613416960","1170","1170","1170","2001.807373046875","2001.807373046875","2001.807373046875","2406.70947265625","2406.70947265625","2406.70947265625","1170","1170","1170","2014.563232421875","2014.563232421875","2014.563232421875","2431.19384765625","2431.19384765625","2431.19384765625","1170","1170","1170","1999.03955078125","1999.03955078125","1999.03955078125","2417.24853515625","2417.24853515625","2417.24853515625","1170","1170","1170","2011.810546875","2011.810546875","2011.810546875","2387.90234375","2387.90234375","2387.90234375","1170","1170","1170","2007.9088134765625","2007.9088134765625","2007.9088134765625","2450.25537109375","2450.25537109375","2450.25537109375","1170","1170","1170","2016.716064453125","2016.716064453125","2016.716064453125","2423.992431640625","2423.992431640625","2423.992431640625","1170","1170","1170","2011.639892578125","2011.639892578125","2011.639892578125","2401.27099609375","2401.27099609375","2401.27099609375","1170","1170","1170","2004.224365234375","2004.224365234375","2004.224365234375","2395.834716796875","2395.834716796875","2395.834716796875","1170","1170","1170","2008.1151123046875","2008.1151123046875","2008.1151123046875","2412.478271484375","2412.478271484375","2412.478271484375","1170","1170","1170","2009.8497314453125","2009.8497314453125","2009.8497314453125","2374.875","2374.875","2374.875"
"613941248","1171","1171","1171","2001.24462890625","2001.24462890625","2001.24462890625","2405.638671875","2405.638671875","2405.638671875","1171","1171","1171","2014.56884765625","2014.56884765625","2014.56884765625","2431.30712890625","2431.30712890625","2431.30712890625","1171","1171","1171","1999.113525390625","1999.113525390625","1999.113525390625","2418.157470703125","2418.157470703125","2418.157470703125","1171","1171","1171","2011.4334716796875","2011.4334716796875","2011.4334716796875","2387.08251953125","2387.08251953125","2387.08251953125","1171","1171","1171","2007.99609375","2007.99609375","2007.99609375","2451.22998046875","2451.22998046875","2451.22998046875","1171","1171","1171","2016.902099609375","2016.902099609375","2016.902099609375","2423.996826171875","2423.996826171875","2423.996826171875","1171","1171","1171","2011.2677001953125","2011.2677001953125","2011.2677001953125","2400.107177734375","2400.107177734375","2400.107177734375","1171","1171","1171","2004.20458984375","2004.20458984375","2004.20458984375","2395.6494140625","2395.6494140625","2395.6494140625","1171","1171","1171","2008.308837890625","2008.308837890625","2008.308837890625","2412.60693359375","2412.60693359375","2412.60693359375","1171","1171","1171","2009.6998291015625","2009.6998291015625","2009.6998291015625","2373.99609375","2373.99609375","2373.99609375"
"614465536","1172","1172","1172","2000.930419921875","2000.930419921875","2000.930419921875","2404.785888671875","2404.785888671875","2404.785888671875","1172","1172","1172","2014.560791015625","2014.560791015625","2014.560791015625","2431.45556640625","2431.45556640625","2431.45556640625","1172","1172","1172","1999.31005859375","1999.31005859375","1999.31005859375","2419.34765625","2419.34765625","2419.34765625","1172","1172","1172","2011.1158447265625","2011.1158447265625","2011.1158447265625","2386.228759765625","2386.228759765625","2386.228759765625","1172","1172","1172","2007.7520751953125","2007.7520751953125","2007.7520751953125","2451.0576171875","2451.0576171875","2451.0576171875","1172","1172","1172","2016.6396484375","2016.6396484375","2016.6396484375","2423.2294921875","2423.2294921875","2423.2294921875","1172","1172","1172","2011.667236328125","2011.667236328125","2011.667236328125","2400.07275390625","2400.07275390625","2400.07275390625","1172","1172","1172","2004.062255859375","2004.062255859375","2004.062255859375","2395.1123046875","2395.1123046875","2395.1123046875","1172","1172","1172","2008.260009765625","2008.260009765625","2008.260009765625","2412.5166015625","2412.5166015625","2412.5166015625","1172","1172","1172","2009.290771484375","2009.290771484375","2009.290771484375","2372.361083984375","2372.361083984375","2372.361083984375"
"614989824","1173","1173","1173","2000.502685546875","2000.502685546875","2000.502685546875","2403.83984375","2403.83984375","2403.83984375","1173","1173","1173","2014.38671875","2014.38671875","2014.38671875","2431.2041015625","2431.2041015625","2431.2041015625","1173","1173","1173","1999.201904296875","1999.201904296875","1999.201904296875","2420.001220703125","2420.001220703125","2420.001220703125","1173","1173","1173","2010.9095458984375","2010.9095458984375","2010.9095458984375","2385.557373046875","2385.557373046875","2385.557373046875","1173","1173","1173","2007.7994384765625","2007.7994384765625","2007.7994384765625","2451.501953125","2451.501953125","2451.501953125","1173","1173","1173","2016.306396484375","2016.306396484375","2016.306396484375","2422.4853515625","2422.4853515625","2422.4853515625","1173","1173","1173","2012.1363525390625","2012.1363525390625","2012.1363525390625","2400.170166015625","2400.170166015625","2400.170166015625","1173","1173","1173","2004.00146484375","2004.00146484375","2004.00146484375","2394.853271484375","2394.853271484375","2394.853271484375","1173","1173","1173","2008.28271484375","2008.28271484375","2008.28271484375","2412.40087890625","2412.40087890625","2412.40087890625","1173","1173","1173","2009.717041015625","2009.717041015625","2009.717041015625","2371.71826171875","2371.71826171875","2371.71826171875"
"615514112","1174","1174","1174","2000.441162109375","2000.441162109375","2000.441162109375","2403.41943359375","2403.41943359375","2403.41943359375","1174","1174","1174","2014.4918212890625","2014.4918212890625","2014.4918212890625","2431.211669921875","2431.211669921875","2431.211669921875","1174","1174","1174","1999.35498046875","1999.35498046875","1999.35498046875","2421.283935546875","2421.283935546875","2421.283935546875","1174","1174","1174","2010.7921142578125","2010.7921142578125","2010.7921142578125","2384.91015625","2384.91015625","2384.91015625","1174","1174","1174","2008.2650146484375","2008.2650146484375","2008.2650146484375","2452.714111328125","2452.714111328125","2452.714111328125","1174","1174","1174","2016.1568603515625","2016.1568603515625","2016.1568603515625","2422.21923828125","2422.21923828125","2422.21923828125","1174","1174","1174","2012.05029296875","2012.05029296875","2012.05029296875","2399.83837890625","2399.83837890625","2399.83837890625","1174","1174","1174","2004.209716796875","2004.209716796875","2004.209716796875","2394.9326171875","2394.9326171875","2394.9326171875","1174","1174","1174","2008.350341796875","2008.350341796875","2008.350341796875","2412.2177734375","2412.2177734375","2412.2177734375","1174","1174","1174","2009.956787109375","2009.956787109375","2009.956787109375","2371.23681640625","2371.23681640625","2371.23681640625"
"616038400","1175","1175","1175","2000.263427734375","2000.263427734375","2000.263427734375","2402.830078125","2402.830078125","2402.830078125","1175","1175","1175","2014.404541015625","2014.404541015625","2014.404541015625","2431.29052734375","2431.29052734375","2431.29052734375","1175","1175","1175","1999.359375","1999.359375","1999.359375","2422.271240234375","2422.271240234375","2422.271240234375","1175","1175","1175","2010.8372802734375","2010.8372802734375","2010.8372802734375","2384.628662109375","2384.628662109375","2384.628662109375","1175","1175","1175","2008.151611328125","2008.151611328125","2008.151611328125","2452.608642578125","2452.608642578125","2452.608642578125","1175","1175","1175","2016.533203125","2016.533203125","2016.533203125","2422.545654296875","2422.545654296875","2422.545654296875","1175","1175","1175","2011.266357421875","2011.266357421875","2011.266357421875","2398.6845703125","2398.6845703125","2398.6845703125","1175","1175","1175","2004.0709228515625","2004.0709228515625","2004.0709228515625","2394.49609375","2394.49609375","2394.49609375","1175","1175","1175","2008.2353515625","2008.2353515625","2008.2353515625","2411.845703125","2411.845703125","2411.845703125","1175","1175","1175","2009.57666015625","2009.57666015625","2009.57666015625","2369.83203125","2369.83203125","2369.83203125"
"616562688","1176","1176","1176","1999.8123779296875","1999.8123779296875","1999.8123779296875","2402.0556640625","2402.0556640625","2402.0556640625","1176","1176","1176","2014.15673828125","2014.15673828125","2014.15673828125","2430.763671875","2430.763671875","2430.763671875","1176","1176","1176","1999.7626953125","1999.7626953125","1999.7626953125","2423.51318359375","2423.51318359375","2423.51318359375","1176","1176","1176","2010.57080078125","2010.57080078125","2010.57080078125","2383.63427734375","2383.63427734375","2383.63427734375","1176","1176","1176","2008.3985595703125","2008.3985595703125","2008.3985595703125","2453.357666015625","2453.357666015625","2453.357666015625","1176","1176","1176","2016.45751953125","2016.45751953125","2016.45751953125","2422.240234375","2422.240234375","2422.240234375","1176","1176","1176","2011.1314697265625","2011.1314697265625","2011.1314697265625","2398.51513671875","2398.51513671875","2398.51513671875","1176","1176","1176","2004.121826171875","2004.121826171875","2004.121826171875","2394.293701171875","2394.293701171875","2394.293701171875","1176","1176","1176","2008.3372802734375","2008.3372802734375","2008.3372802734375","2411.805419921875","2411.805419921875","2411.805419921875","1176","1176","1176","2009.0565185546875","2009.0565185546875","2009.0565185546875","2368.4609375","2368.4609375","2368.4609375"
"617086976","1177","1177","1177","1999.5269775390625","1999.5269775390625","1999.5269775390625","2401.3447265625","2401.3447265625","2401.3447265625","1177","1177","1177","2014.1337890625","2014.1337890625","2014.1337890625","2430.69189453125","2430.69189453125","2430.69189453125","1177","1177","1177","1999.259033203125","1999.259033203125","1999.259033203125","2423.32177734375","2423.32177734375","2423.32177734375","1177","1177","1177","2010.749267578125","2010.749267578125","2010.749267578125","2383.71337890625","2383.71337890625","2383.71337890625","1177","1177","1177","2007.8157958984375","2007.8157958984375","2007.8157958984375","2452.826904296875","2452.826904296875","2452.826904296875","1177","1177","1177","2016.379638671875","2016.379638671875","2016.379638671875","2422.07421875","2422.07421875","2422.07421875","1177","1177","1177","2011.314453125","2011.314453125","2011.314453125","2398.45751953125","2398.45751953125","2398.45751953125","1177","1177","1177","2004.09326171875","2004.09326171875","2004.09326171875","2394.354248046875","2394.354248046875","2394.354248046875","1177","1177","1177","2008.54248046875","2008.54248046875","2008.54248046875","2411.86376953125","2411.86376953125","2411.86376953125","1177","1177","1177","2008.869384765625","2008.869384765625","2008.869384765625","2367.52001953125","2367.52001953125","2367.52001953125"
"617611264","1178","1178","1178","1999.32080078125","1999.32080078125","1999.32080078125","2400.87255859375","2400.87255859375","2400.87255859375","1178","1178","1178","2014.77294921875","2014.77294921875","2014.77294921875","2431.224609375","2431.224609375","2431.224609375","1178","1178","1178","1999.2103271484375","1999.2103271484375","1999.2103271484375","2423.845458984375","2423.845458984375","2423.845458984375","1178","1178","1178","2010.8758544921875","2010.8758544921875","2010.8758544921875","2383.94287109375","2383.94287109375","2383.94287109375","1178","1178","1178","2008.093994140625","2008.093994140625","2008.093994140625","2453.5595703125","2453.5595703125","2453.5595703125","1178","1178","1178","2016.10986328125","2016.10986328125","2016.10986328125","2421.404296875","2421.404296875","2421.404296875","1178","1178","1178","2011.5181884765625","2011.5181884765625","2011.5181884765625","2398.34765625","2398.34765625","2398.34765625","1178","1178","1178","2003.72314453125","2003.72314453125","2003.72314453125","2393.621826171875","2393.621826171875","2393.621826171875","1178","1178","1178","2008.748779296875","2008.748779296875","2008.748779296875","2411.99951171875","2411.99951171875","2411.99951171875","1178","1178","1178","2009.0623779296875","2009.0623779296875","2009.0623779296875","2366.57080078125","2366.57080078125","2366.57080078125"
"618135552","1179","1179","1179","1998.4169921875","1998.4169921875","1998.4169921875","2399.54541015625","2399.54541015625","2399.54541015625","1179","1179","1179","2014.7640380859375","2014.7640380859375","2014.7640380859375","2431.200439453125","2431.200439453125","2431.200439453125","1179","1179","1179","1999.334228515625","1999.334228515625","1999.334228515625","2424.627197265625","2424.627197265625","2424.627197265625","1179","1179","1179","2011.104736328125","2011.104736328125","2011.104736328125","2384.015380859375","2384.015380859375","2384.015380859375","1179","1179","1179","2007.897705078125","2007.897705078125","2007.897705078125","2453.533447265625","2453.533447265625","2453.533447265625","1179","1179","1179","2016.0296630859375","2016.0296630859375","2016.0296630859375","2421.19775390625","2421.19775390625","2421.19775390625","1179","1179","1179","2011.468994140625","2011.468994140625","2011.468994140625","2398.2900390625","2398.2900390625","2398.2900390625","1179","1179","1179","2003.4910888671875","2003.4910888671875","2003.4910888671875","2393.1767578125","2393.1767578125","2393.1767578125","1179","1179","1179","2008.739013671875","2008.739013671875","2008.739013671875","2411.8701171875","2411.8701171875","2411.8701171875","1179","1179","1179","2009.4248046875","2009.4248046875","2009.4248046875","2366.093994140625","2366.093994140625","2366.093994140625"
"618659840","1180","1180","1180","1998.635498046875","1998.635498046875","1998.635498046875","2399.53369140625","2399.53369140625","2399.53369140625","1180","1180","1180","2014.69384765625","2014.69384765625","2014.69384765625","2431.185546875","2431.185546875","2431.185546875","1180","1180","1180","1999.107421875","1999.107421875","1999.107421875","2424.6572265625","2424.6572265625","2424.6572265625","1180","1180","1180","2011.304443359375","2011.304443359375","2011.304443359375","2384.05615234375","2384.05615234375","2384.05615234375","1180","1180","1180","2007.8243408203125","2007.8243408203125","2007.8243408203125","2453.79931640625","2453.79931640625","2453.79931640625","1180","1180","1180","2016.134521484375","2016.134521484375","2016.134521484375","2421.056884765625","2421.056884765625","2421.056884765625","1180","1180","1180","2011.59033203125","2011.59033203125","2011.59033203125","2398.240234375","2398.240234375","2398.240234375","1180","1180","1180","2003.2322998046875","2003.2322998046875","2003.2322998046875","2392.8125","2392.8125","2392.8125","1180","1180","1180","2008.8916015625","2008.8916015625","2008.8916015625","2411.864013671875","2411.864013671875","2411.864013671875","1180","1180","1180","2009.124755859375","2009.124755859375","2009.124755859375","2364.82958984375","2364.82958984375","2364.82958984375"
"619184128","1181","1181","1181","1998.4140625","1998.4140625","1998.4140625","2398.96728515625","2398.96728515625","2398.96728515625","1181","1181","1181","2015.00732421875","2015.00732421875","2015.00732421875","2431.67529296875","2431.67529296875","2431.67529296875","1181","1181","1181","1999.7158203125","1999.7158203125","1999.7158203125","2425.80712890625","2425.80712890625","2425.80712890625","1181","1181","1181","2010.783935546875","2010.783935546875","2010.783935546875","2383.066162109375","2383.066162109375","2383.066162109375","1181","1181","1181","2008.11669921875","2008.11669921875","2008.11669921875","2454.6103515625","2454.6103515625","2454.6103515625","1181","1181","1181","2015.882080078125","2015.882080078125","2015.882080078125","2420.0380859375","2420.0380859375","2420.0380859375","1181","1181","1181","2011.8485107421875","2011.8485107421875","2011.8485107421875","2398.48291015625","2398.48291015625","2398.48291015625","1181","1181","1181","2003.3966064453125","2003.3966064453125","2003.3966064453125","2393.1875","2393.1875","2393.1875","1181","1181","1181","2008.6495361328125","2008.6495361328125","2008.6495361328125","2411.158203125","2411.158203125","2411.158203125","1181","1181","1181","2009.4232177734375","2009.4232177734375","2009.4232177734375","2364.5634765625","2364.5634765625","2364.5634765625"
"619708416","1182","1182","1182","1998.730712890625","1998.730712890625","1998.730712890625","2399.3173828125","2399.3173828125","2399.3173828125","1182","1182","1182","2014.898681640625","2014.898681640625","2014.898681640625","2431.4501953125","2431.4501953125","2431.4501953125","1182","1182","1182","2000.172607421875","2000.172607421875","2000.172607421875","2426.82568359375","2426.82568359375","2426.82568359375","1182","1182","1182","2010.569091796875","2010.569091796875","2010.569091796875","2382.828125","2382.828125","2382.828125","1182","1182","1182","2007.54150390625","2007.54150390625","2007.54150390625","2453.91064453125","2453.91064453125","2453.91064453125","1182","1182","1182","2015.7406005859375","2015.7406005859375","2015.7406005859375","2419.11767578125","2419.11767578125","2419.11767578125","1182","1182","1182","2011.876220703125","2011.876220703125","2011.876220703125","2398.513427734375","2398.513427734375","2398.513427734375","1182","1182","1182","2003.625732421875","2003.625732421875","2003.625732421875","2393.318359375","2393.318359375","2393.318359375","1182","1182","1182","2008.78466796875","2008.78466796875","2008.78466796875","2411.078125","2411.078125","2411.078125","1182","1182","1182","2009.4873046875","2009.4873046875","2009.4873046875","2364.070556640625","2364.070556640625","2364.070556640625"
